id,question_type,method,evidence_coverage,evidence_hit_rate,evidence_count,answer_proxy_rouge_l,context_words,latency_ms,retrieved_chunk_ids,trace,answer_proxy
Medical-e3923e5f,Fact Retrieval,light_proxy,0.5714285714285714,0.0,1,0.27586206896551724,899,2.4177939994842745,"[1136, 1135, 684, 294, 1028]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1136, 684, 294, 43, 1028, 794, 1135, 81]}",is not in any lymph nodes. Cancer has spread to lymph nodes in the back of the abdomen (retroperitoneal lymph nodes).
Medical-e3923e5f,Fact Retrieval,path_proxy,0.5714285714285714,0.0,1,0.27586206896551724,1258,3.6327240013633855,"[1136, 684, 294, 43, 1135, 1028, 794]","{""strategy"": ""relation_path_proxy"", ""paths"": [[1136, 295, 294], [684, 1001, 43]]}",is not in any lymph nodes. Cancer has spread to lymph nodes in the back of the abdomen (retroperitoneal lymph nodes).
Medical-0c2f999d,Fact Retrieval,vector,0.75,1.0,1,0.1801801801801802,533,1.7476190041634254,"[3, 75, 558]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [3, 75, 558]}","In lighter skin, its lesions can look like any of the following: h Flat, pale or yellow areas, like a scar h Red patches that might be itchy Small, pink or red, shiny bumps that may have blue, brown, or black areas Open sores that don’t heal and might bleed, or go away and come back In darker (brown and black) skin, basal cell skin cancer can appear as a brown or glossy black bump with a rolled border. If the border isn’t well-defined and has an uneven shape, it is considered high risk."
Medical-0c2f999d,Fact Retrieval,light_proxy,0.75,1.0,1,0.1801801801801802,891,2.4098220019368455,"[3, 558, 507, 508, 4]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [3, 75, 558, 507, 508, 559, 1097, 630]}","In lighter skin, its lesions can look like any of the following: h Flat, pale or yellow areas, like a scar h Red patches that might be itchy Small, pink or red, shiny bumps that may have blue, brown, or black areas Open sores that don’t heal and might bleed, or go away and come back In darker (brown and black) skin, basal cell skin cancer can appear as a brown or glossy black bump with a rolled border. Prostate cancer is diagnosed less often in Hispanic and Asian males than in white and Black males."
Medical-0c2f999d,Fact Retrieval,path_proxy,0.75,1.0,1,0.1801801801801802,1248,4.16826600121567,"[3, 558, 507, 75, 508, 4, 559]","{""strategy"": ""relation_path_proxy"", ""paths"": [[558, 507]]}","In lighter skin, its lesions can look like any of the following: h Flat, pale or yellow areas, like a scar h Red patches that might be itchy Small, pink or red, shiny bumps that may have blue, brown, or black areas Open sores that don’t heal and might bleed, or go away and come back In darker (brown and black) skin, basal cell skin cancer can appear as a brown or glossy black bump with a rolled border. If the border isn’t well-defined and has an uneven shape, it is considered high risk."
Medical-b6dc1118,Fact Retrieval,vector,0.8,1.0,1,0.08695652173913043,534,1.9912639982067049,"[78, 712, 1175]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [78, 712, 1175]}","Having an organ transplant, which requires medications that suppress the immune system. Examples of conditions that weaken the immune system include long-term corticosteroid use, having human immunodeficiency virus (HIV) or AIDS, or having received an organ transplant."
Medical-b6dc1118,Fact Retrieval,light_proxy,0.8,1.0,1,0.125,892,2.686737003386952,"[712, 1175, 713, 78, 1176]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [78, 712, 1175, 713, 1176, 0, 1240, 224]}","Having an organ transplant, which requires medications that suppress the immune system. Having an organ transplant, which requires medications that suppress the immune system."
Medical-b6dc1118,Fact Retrieval,path_proxy,1.0,1.0,1,0.125,1250,4.523059003986418,"[712, 1175, 78, 0, 713, 1176, 1174]","{""strategy"": ""relation_path_proxy"", ""paths"": [[712, 1174, 1175]]}","Having an organ transplant, which requires medications that suppress the immune system. Having an organ transplant, which requires medications that suppress the immune system."
Medical-ba2c8007,Fact Retrieval,vector,0.8,1.0,1,0.08695652173913043,535,1.9412499968893826,"[712, 713, 73]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [712, 713, 73]}","Having an autoimmune disease, such as lupus, in which the immune system overreacts and attacks healthy tissues and organs. Having an autoimmune disease, such as lupus, in which the immune system overreacts and attacks healthy tissues and organs."
Medical-ba2c8007,Fact Retrieval,light_proxy,0.8,1.0,1,0.08695652173913043,893,2.442210003209766,"[712, 713, 73, 271, 1101]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [712, 713, 73, 271, 0, 1101, 844, 924]}","Having an autoimmune disease, such as lupus, in which the immune system overreacts and attacks healthy tissues and organs. Having an autoimmune disease, such as lupus, in which the immune system overreacts and attacks healthy tissues and organs."
Medical-ba2c8007,Fact Retrieval,path_proxy,1.0,1.0,1,0.08695652173913043,1253,4.250019002938643,"[712, 713, 73, 271, 1101, 0, 844]","{""strategy"": ""relation_path_proxy"", ""paths"": [[712, 713]]}","Having an autoimmune disease, such as lupus, in which the immune system overreacts and attacks healthy tissues and organs. Having an autoimmune disease, such as lupus, in which the immune system overreacts and attacks healthy tissues and organs."
Medical-5c30dd24,Fact Retrieval,vector,0.8,1.0,1,0.10526315789473684,533,1.7009189978125505,"[0, 368, 573]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [0, 368, 573]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. You have an important role to play in their care."
Medical-5c30dd24,Fact Retrieval,light_proxy,0.6,0.0,1,0.1111111111111111,887,2.2939480040804483,"[428, 368, 0, 7, 104]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [0, 368, 573, 428, 213, 574, 7, 104]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. an important role to play in your care."
Medical-5c30dd24,Fact Retrieval,path_proxy,1.0,1.0,1,0.1111111111111111,1243,3.7676070060115308,"[428, 0, 368, 7, 573, 6, 104]","{""strategy"": ""relation_path_proxy"", ""paths"": [[0, 6, 7, 368], [0, 6, 7, 428], [368, 428]]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. an important role to play in your care."
Medical-8622e4cc,Fact Retrieval,vector,1.0,1.0,2,0.34615384615384615,542,1.7307739981333725,"[0, 161, 1]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [0, 161, 1]}","But it can occur anywhere on the body. Swollen lymph nodes can occur anywhere in the body but are most often in the neck, armpit, and groin area and in the chest, abdomen, and pelvis on imaging scans."
Medical-8622e4cc,Fact Retrieval,light_proxy,1.0,1.0,2,0.34615384615384615,899,2.3382639992632903,"[0, 1, 161, 536, 586]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [0, 161, 1, 536, 586, 585, 537, 96]}","But it can occur anywhere on the body. Swollen lymph nodes can occur anywhere in the body but are most often in the neck, armpit, and groin area and in the chest, abdomen, and pelvis on imaging scans."
Medical-8622e4cc,Fact Retrieval,path_proxy,1.0,1.0,2,0.34615384615384615,1253,3.6287280017859302,"[0, 1, 161, 536, 586, 585, 537]","{""strategy"": ""relation_path_proxy"", ""paths"": [[0, 1]]}","But it can occur anywhere on the body. Swollen lymph nodes can occur anywhere in the body but are most often in the neck, armpit, and groin area and in the chest, abdomen, and pelvis on imaging scans."
Medical-b0b58bf2,Fact Retrieval,vector,1.0,1.0,1,0.4390243902439025,538,1.7423409954062663,"[27, 0, 43]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [27, 0, 43]}","Key points Squamous cell skin cancer is the second most common type of skin cancer. It is the second most common type of skin cancer, after basal cell carcinoma."
Medical-b0b58bf2,Fact Retrieval,light_proxy,1.0,1.0,1,0.4285714285714285,901,2.4106630007736385,"[27, 0, 44, 43, 5]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [27, 0, 43, 44, 5, 31, 41, 1087]}",Key points Squamous cell skin cancer is the second most common type of skin cancer. Key points Squamous cell skin cancer is the second most common type of skin cancer.
Medical-b0b58bf2,Fact Retrieval,path_proxy,1.0,1.0,1,0.4285714285714285,1261,3.7422079985844903,"[27, 0, 44, 43, 5, 31, 41]","{""strategy"": ""relation_path_proxy"", ""paths"": [[27, 0], [27, 43], [27, 44], [0, 27, 43], [0, 27, 44], [43, 44]]}",Key points Squamous cell skin cancer is the second most common type of skin cancer. Key points Squamous cell skin cancer is the second most common type of skin cancer.
Medical-90704d0a,Fact Retrieval,vector,0.625,0.5,2,0.06896551724137931,540,1.8365429932600819,"[0, 6, 4]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [0, 6, 4]}",What is basal cell skin cancer? About basal cell skin cancer What is basal cell skin cancer?
Medical-90704d0a,Fact Retrieval,light_proxy,0.625,0.5,2,0.06896551724137931,907,2.755228997557424,"[0, 4, 5, 6, 1]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [0, 6, 4, 27, 1, 3, 28, 5]}",What is basal cell skin cancer? About basal cell skin cancer What is basal cell skin cancer?
Medical-90704d0a,Fact Retrieval,path_proxy,0.625,0.5,2,0.08,1260,3.6815280036535114,"[0, 4, 6, 27, 5, 1, 3]","{""strategy"": ""relation_path_proxy"", ""paths"": [[0, 6], [0, 4], [0, 27], [6, 5, 4], [6, 27], [4, 5, 27]]}",To find out how basal cell skin What is basal cell skin cancer?
Medical-941c0004,Fact Retrieval,vector,0.5357142857142857,0.25,4,0.14285714285714285,538,2.2698120010318235,"[0, 616, 975]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [0, 616, 975]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. It’s important to know the specific type of cancer, or where the cancer started, if it is in multiple locations, and"
Medical-941c0004,Fact Retrieval,light_proxy,0.5357142857142857,0.25,4,0.14285714285714285,895,2.350743001443334,"[0, 616, 975, 1033, 433]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [0, 616, 975, 1033, 433, 352, 831, 218]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. It’s important to know the specific type of cancer, or where the cancer started, if it is in multiple locations, and"
Medical-941c0004,Fact Retrieval,path_proxy,0.5357142857142857,0.25,4,0.17391304347826086,1255,3.760875995794777,"[616, 975, 1033, 0, 433, 218, 831]","{""strategy"": ""relation_path_proxy"", ""paths"": [[616, 975], [616, 1033], [975, 1033]]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. Cancer staging is not the same for all cancer types and locations."
Medical-4bb300c3,Fact Retrieval,vector,0.8571428571428571,1.0,1,0.07407407407407408,540,1.758204998623114,"[0, 4, 6]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [0, 4, 6]}",What is basal cell skin cancer? About basal cell skin cancer What is basal cell skin cancer?
Medical-4bb300c3,Fact Retrieval,light_proxy,0.8571428571428571,1.0,1,0.08695652173913043,901,2.3675479969824664,"[0, 4, 5, 6, 3]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [0, 4, 6, 718, 5, 27, 30, 3]}",To find out how basal cell skin What is basal cell skin cancer?
Medical-4bb300c3,Fact Retrieval,path_proxy,1.0,1.0,1,0.08695652173913043,1256,3.688218006573152,"[0, 4, 6, 5, 718, 3, 27]","{""strategy"": ""relation_path_proxy"", ""paths"": [[0, 4], [0, 6], [4, 5, 6]]}",To find out how basal cell skin What is basal cell skin cancer?
Medical-acec9fa2,Fact Retrieval,vector,1.0,1.0,1,0.08333333333333333,546,1.7382149962941185,"[5, 0, 4]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [5, 0, 4]}",What is basal cell skin cancer? About basal cell skin cancer What is basal cell skin cancer?
Medical-acec9fa2,Fact Retrieval,light_proxy,1.0,1.0,1,0.08333333333333333,902,2.6627909974195063,"[5, 4, 0, 6, 27]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [5, 0, 4, 27, 6, 3, 28, 9]}",What is basal cell skin cancer? About basal cell skin cancer What is basal cell skin cancer?
Medical-acec9fa2,Fact Retrieval,path_proxy,1.0,1.0,1,0.1,1258,3.815768999629654,"[5, 4, 0, 27, 6, 3, 28]","{""strategy"": ""relation_path_proxy"", ""paths"": [[5, 0], [5, 4], [5, 27], [0, 4], [0, 27], [4, 5, 27]]}",To find out how basal cell skin What is basal cell skin cancer?
Medical-7c81f966,Fact Retrieval,vector,0.8333333333333334,1.0,1,0.10256410256410256,536,1.713107994874008,"[556, 506, 0]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [556, 506, 0]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. Your chances of getting prostate cancer increase as you become older."
Medical-7c81f966,Fact Retrieval,light_proxy,0.8333333333333334,1.0,1,0.10256410256410256,894,2.4248440022347495,"[556, 506, 0, 1244, 713]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [556, 506, 0, 1244, 713, 844, 544, 1102]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. Your chances of getting prostate cancer increase as you become older."
Medical-7c81f966,Fact Retrieval,path_proxy,0.8333333333333334,1.0,1,0.10256410256410256,1252,3.6780220034415834,"[556, 506, 0, 1244, 713, 844, 544]","{""strategy"": ""relation_path_proxy"", ""paths"": [[556, 506]]}","Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer. Your chances of getting prostate cancer increase as you become older."
Medical-f6b5155a,Fact Retrieval,vector,1.0,1.0,1,0.2222222222222222,544,1.7324260043096729,"[5, 0, 1018]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [5, 0, 1018]}","History of skin cancer – If you or someone in your family has had skin cancer, you’re more likely to develop any type of skin cancer. Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer."
Medical-f6b5155a,Fact Retrieval,light_proxy,1.0,1.0,1,0.2222222222222222,902,2.3005379989626817,"[5, 0, 616, 1018, 606]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [5, 0, 1018, 616, 606, 506, 638, 975]}","History of skin cancer – If you or someone in your family has had skin cancer, you’re more likely to develop any type of skin cancer. Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer."
Medical-f6b5155a,Fact Retrieval,path_proxy,1.0,1.0,1,0.2222222222222222,1261,3.72603400319349,"[5, 0, 616, 1018, 606, 638, 975]","{""strategy"": ""relation_path_proxy"", ""paths"": [[5, 0], [1018, 616]]}","History of skin cancer – If you or someone in your family has had skin cancer, you’re more likely to develop any type of skin cancer. Basal cell skin cancer, also known as basal cell carcinoma (BCC), is the most common type of skin cancer."
Medical-4061f8c4,Fact Retrieval,vector,1.0,1.0,1,0.22222222222222224,546,1.8420010019326583,"[5, 0, 4]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [5, 0, 4]}",What is basal cell skin cancer? Immune suppression – People with weakened immune systems from organ transplants or autoimmune diseases are at higher risk for basal cell skin cancer.
Medical-4061f8c4,Fact Retrieval,light_proxy,1.0,1.0,1,0.22222222222222224,907,2.5162109959637746,"[5, 0, 4, 6, 1]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [5, 0, 4, 6, 27, 3, 1, 28]}",What is basal cell skin cancer? Immune suppression – People with weakened immune systems from organ transplants or autoimmune diseases are at higher risk for basal cell skin cancer.
Medical-4061f8c4,Fact Retrieval,path_proxy,1.0,1.0,1,0.09523809523809525,1260,3.6892790012643673,"[5, 0, 4, 6, 1, 27, 3]","{""strategy"": ""relation_path_proxy"", ""paths"": [[5, 0], [5, 4], [5, 6], [0, 4], [0, 6], [4, 5, 6]]}",To find out how basal cell skin What is basal cell skin cancer?
Medical-89de49a4,Fact Retrieval,vector,0.7375,0.875,8,0.0,535,1.77121399610769,"[0, 3, 6]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [0, 3, 6]}",To find out how basal cell skin What is basal cell skin cancer?
Medical-89de49a4,Fact Retrieval,light_proxy,0.7375,0.875,8,0.0,904,2.3658160062041134,"[0, 2, 3, 5, 4]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [0, 3, 6, 27, 2, 4, 5, 1]}",Signs and symptoms Basal cell skin To find out how basal cell skin
Medical-89de49a4,Fact Retrieval,path_proxy,0.7375,0.875,8,0.0,1260,3.8638610058114864,"[0, 3, 6, 27, 5, 4, 2]","{""strategy"": ""relation_path_proxy"", ""paths"": [[0, 3], [0, 6], [0, 27], [3, 4, 5, 6], [3, 27], [6, 27]]}",Signs and symptoms Basal cell skin To find out how basal cell skin
Medical-624c452d,Fact Retrieval,vector,0.27499999999999997,0.0,6,0.05555555555555556,532,1.753627999278251,"[449, 234, 572]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [449, 234, 572]}","Diagnostic tests Diagnostic tests are used to confirm you have cancer. Diagnostic tests include imaging scans, biopsies, and genetic tests."
